,age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,deposit
5771,28,management,married,3,0,258,0,1,cellular,4,93,1,100000,0,unknown,0
5772,51,management,divorced,3,0,119,0,0,cellular,11,200,1,165,2,failure,0
5773,27,management,single,2,0,967,1,0,unknown,5,162,1,100000,0,unknown,0
5774,40,blue-collar,divorced,2,0,-90,1,0,unknown,5,130,1,100000,0,unknown,0
5775,56,retired,married,2,0,0,0,0,cellular,1,413,2,100000,0,unknown,0
5776,35,services,married,2,0,0,1,0,cellular,7,251,3,100000,0,unknown,0
5777,47,entrepreneur,divorced,2,0,392,1,1,cellular,11,125,1,100000,0,unknown,0
5778,49,blue-collar,married,1,0,23,1,0,unknown,5,247,1,100000,0,unknown,0
5779,35,management,single,3,0,2486,1,0,cellular,5,265,1,100000,0,unknown,0
5780,50,management,divorced,2,0,81,0,1,cellular,11,64,1,100000,0,unknown,0
5781,55,services,married,1,0,1563,1,0,cellular,11,128,2,100000,0,unknown,0
5782,56,blue-collar,married,2,0,1602,1,0,unknown,5,427,1,100000,0,unknown,0
5783,35,technician,single,2,0,2144,1,0,unknown,5,188,2,100000,0,unknown,0
5784,42,blue-collar,married,2,0,273,0,0,unknown,6,315,1,100000,0,unknown,0
5785,34,blue-collar,married,1,0,455,1,0,unknown,6,372,3,100000,0,unknown,0
5786,40,services,single,2,0,1038,0,0,unknown,6,741,1,100000,0,unknown,0
5787,33,services,married,2,0,-384,1,0,cellular,7,125,1,100000,0,unknown,0
5788,33,management,married,3,0,307,0,0,unknown,5,806,4,100000,0,unknown,0
5789,59,retired,divorced,2,0,93,0,0,unknown,5,193,2,100000,0,unknown,0
5790,51,services,divorced,1,0,127,0,0,unknown,9,69,1,100000,0,unknown,0
5791,47,services,married,2,0,-150,0,0,cellular,8,52,4,100000,0,unknown,0
5792,48,management,married,3,0,20718,1,0,unknown,5,125,1,100000,0,unknown,0
5793,31,management,single,3,0,-218,1,0,unknown,6,227,15,100000,0,unknown,0
5794,39,blue-collar,married,2,0,5222,1,0,cellular,11,239,2,177,1,failure,0
5795,52,management,married,2,0,484,1,0,unknown,5,128,1,100000,0,unknown,0
5796,28,technician,single,3,0,75,1,1,cellular,5,233,2,100000,0,unknown,0
5797,56,technician,divorced,2,0,1480,1,1,cellular,2,576,1,100000,0,unknown,0
5798,47,services,married,2,0,1111,0,0,unknown,6,415,4,100000,0,unknown,0
5799,77,retired,divorced,1,0,639,0,0,telephone,4,127,7,100000,0,unknown,0
5800,39,blue-collar,single,2,0,29,1,0,unknown,5,214,2,100000,0,unknown,0
5801,31,services,single,2,0,6374,1,0,unknown,5,922,2,100000,0,unknown,0
5802,39,management,married,2,0,363,1,1,cellular,7,184,1,100000,0,unknown,0
5803,32,blue-collar,married,1,0,-94,1,1,cellular,5,308,1,100000,0,unknown,0
5804,59,management,married,2,0,92,1,0,cellular,5,139,2,350,1,failure,0
5805,42,other,married,4,0,222,0,0,cellular,8,80,16,100000,0,unknown,0
5806,50,technician,married,1,0,249,1,0,unknown,5,129,1,100000,0,unknown,0
5807,44,services,married,2,0,1450,1,0,cellular,4,356,1,314,2,failure,0
5808,47,services,married,3,0,2290,0,0,cellular,4,54,1,100000,0,unknown,0
5809,51,technician,married,3,0,0,0,0,telephone,11,81,1,100000,0,unknown,0
5810,34,technician,married,2,0,1026,0,0,cellular,11,319,1,100,6,failure,0
5811,36,management,married,1,0,3953,1,0,cellular,11,277,1,100000,0,unknown,0
5812,32,blue-collar,single,1,0,1426,1,0,cellular,11,114,1,100000,0,unknown,0
5813,28,blue-collar,single,2,0,53,1,0,cellular,5,93,1,100000,0,unknown,0
5814,34,management,married,3,0,160,1,1,cellular,7,130,1,100000,0,unknown,0
5815,40,management,single,3,0,171,0,0,cellular,8,1241,3,100000,0,unknown,0
5816,49,management,married,3,0,3237,1,0,unknown,5,232,3,100000,0,unknown,0
5817,30,entrepreneur,single,2,0,192,0,0,cellular,7,423,1,100000,0,unknown,0
5818,56,entrepreneur,married,3,1,0,0,0,cellular,11,122,1,100000,0,unknown,0
5819,28,management,single,3,0,385,0,1,cellular,2,79,4,193,7,failure,0
5820,31,blue-collar,married,2,0,2591,1,0,cellular,11,55,1,100000,0,unknown,0
5821,28,blue-collar,single,2,0,39,0,0,cellular,7,22,7,100000,0,unknown,0
5822,53,technician,married,1,0,44,0,0,unknown,6,256,1,100000,0,unknown,0
5823,38,management,married,3,0,5432,1,1,cellular,4,707,1,149,2,failure,0
5824,54,retired,divorced,3,0,349,1,0,cellular,5,176,2,175,1,failure,0
5825,36,management,single,3,0,20,1,0,cellular,4,766,2,150,3,other,0
5826,60,retired,divorced,3,0,381,1,0,cellular,4,208,2,344,4,failure,0
5827,40,management,married,2,0,4025,1,0,cellular,7,107,4,100000,0,unknown,0
5828,50,management,single,2,0,167,0,1,cellular,7,201,3,100000,0,unknown,0
5829,28,management,single,3,0,278,0,1,cellular,1,194,1,100000,0,unknown,0
5830,33,blue-collar,married,2,0,263,1,0,unknown,5,206,3,100000,0,unknown,0
5831,53,retired,married,2,0,4968,0,0,cellular,5,109,1,87,2,failure,0
5832,38,technician,married,2,0,581,1,0,unknown,5,79,1,100000,0,unknown,0
5833,34,management,single,3,0,682,0,0,cellular,8,472,3,100000,0,unknown,0
5834,41,other,married,4,0,779,0,0,cellular,7,647,10,100000,0,unknown,0
5835,64,retired,married,3,0,2139,0,0,cellular,10,632,2,100000,0,unknown,0
5836,45,management,married,2,0,5888,1,0,unknown,5,45,5,100000,0,unknown,0
5837,38,technician,married,2,0,0,1,1,cellular,7,146,4,100000,0,unknown,0
5838,57,management,married,3,0,3431,1,0,unknown,5,73,1,100000,0,unknown,0
5839,34,management,married,3,0,188,0,0,cellular,5,399,1,100000,0,unknown,0
5840,36,blue-collar,single,1,0,3214,1,0,unknown,6,124,2,100000,0,unknown,0
5841,30,management,married,2,0,873,1,0,telephone,11,119,1,167,3,success,0
5842,32,blue-collar,married,2,0,-32,1,0,cellular,5,145,1,100000,0,unknown,0
5843,42,blue-collar,married,2,0,1958,1,0,unknown,5,124,3,100000,0,unknown,0
5844,35,management,married,2,1,76,0,1,unknown,6,107,1,100000,0,unknown,0
5845,42,technician,married,2,0,1013,0,1,cellular,8,117,8,100000,0,unknown,0
5846,50,entrepreneur,married,2,0,2731,0,0,cellular,8,111,2,100000,0,unknown,0
5847,38,management,married,2,0,93,0,0,unknown,7,515,2,100000,0,unknown,0
5848,38,entrepreneur,married,2,0,173,0,0,cellular,8,205,4,100000,0,unknown,0
5849,55,management,married,1,0,384,0,0,telephone,2,75,1,100000,0,unknown,0
5850,60,services,married,4,0,491,0,0,cellular,8,503,4,100000,0,unknown,0
5851,33,management,married,3,0,728,1,0,cellular,8,275,5,100000,0,unknown,0
5852,30,technician,single,2,0,411,1,0,cellular,4,948,1,100000,0,unknown,0
5853,30,management,single,3,0,265,0,0,cellular,11,295,1,93,3,success,0
5854,51,management,married,3,0,-3,0,0,cellular,8,79,2,100000,0,unknown,0
5855,37,management,married,3,0,586,1,0,cellular,7,141,2,100000,0,unknown,0
5856,37,blue-collar,married,1,0,-196,1,0,unknown,5,166,2,100000,0,unknown,0
5857,45,blue-collar,married,1,0,700,1,0,telephone,5,29,4,100000,0,unknown,0
5858,37,blue-collar,married,2,0,-67,0,0,cellular,2,157,1,100000,0,unknown,0
5859,48,management,married,3,0,1600,0,0,cellular,11,448,1,100000,0,unknown,0
5860,42,services,married,2,0,508,1,0,unknown,5,70,1,100000,0,unknown,0
5861,49,technician,married,1,0,486,0,0,telephone,7,229,5,100000,0,unknown,0
5862,36,management,single,3,0,243,1,0,cellular,5,160,2,360,3,failure,0
5863,54,entrepreneur,married,2,0,203,1,0,telephone,7,238,8,100000,0,unknown,0
5864,52,management,married,3,0,1944,1,0,cellular,4,238,3,323,2,failure,0
5865,30,management,married,3,0,882,0,0,cellular,8,102,6,100000,0,unknown,0
5866,37,blue-collar,married,2,0,2924,0,0,cellular,7,74,2,100000,0,unknown,0
5867,31,other,married,2,0,20,0,0,telephone,11,52,1,100000,0,unknown,0
5868,26,management,married,2,0,1417,1,0,unknown,6,60,3,100000,0,unknown,0
5869,51,management,divorced,2,0,340,1,0,unknown,5,186,1,100000,0,unknown,0
5870,34,services,single,2,0,4062,1,1,cellular,5,29,1,100000,0,unknown,0
5871,26,blue-collar,married,1,0,133,0,1,cellular,7,57,3,100000,0,unknown,0
5872,32,management,single,3,0,0,1,1,cellular,11,107,2,100000,0,unknown,0
5873,38,services,married,2,0,8876,0,0,cellular,2,280,1,75,1,failure,0
5874,52,management,married,2,0,423,1,1,cellular,10,139,2,96,7,failure,0
5875,44,management,married,3,0,58,1,0,cellular,7,72,3,100000,0,unknown,0
5876,31,services,married,2,0,5,1,0,unknown,5,216,1,100000,0,unknown,0
5877,38,services,married,1,0,175,0,0,unknown,6,132,2,100000,0,unknown,0
5878,32,services,married,1,0,1349,1,0,cellular,8,132,2,100000,0,unknown,0
5879,41,blue-collar,married,1,0,6596,1,0,cellular,11,88,1,100000,0,unknown,0
5880,48,management,married,3,0,1741,1,1,telephone,11,40,1,100000,0,unknown,0
5881,29,blue-collar,married,1,0,25,1,0,unknown,6,188,2,100000,0,unknown,0
5882,41,management,married,3,0,0,1,0,unknown,5,161,1,100000,0,unknown,0
5883,49,management,married,3,0,4374,1,0,cellular,7,68,3,100000,0,unknown,0
5884,40,management,married,3,0,16,0,1,cellular,2,47,4,100000,0,unknown,0
5885,27,management,single,3,0,574,1,0,cellular,5,196,3,100000,0,unknown,0
5886,45,blue-collar,single,2,0,615,1,0,cellular,5,133,1,100000,0,unknown,0
5887,48,entrepreneur,divorced,3,0,0,1,1,unknown,6,139,1,100000,0,unknown,0
5888,31,services,married,2,0,395,0,0,cellular,7,174,3,100000,0,unknown,0
5889,45,blue-collar,married,1,0,678,0,0,cellular,8,104,3,100000,0,unknown,0
5890,43,services,married,1,0,25,0,0,cellular,8,121,2,100000,0,unknown,0
5891,31,management,single,2,0,626,1,0,unknown,5,211,1,100000,0,unknown,0
5892,37,management,married,3,0,165,0,0,cellular,8,315,1,83,1,other,0
5893,38,entrepreneur,married,2,0,746,0,0,unknown,6,256,3,100000,0,unknown,0
5894,29,services,married,2,0,376,0,1,telephone,1,49,3,183,4,failure,0
5895,28,blue-collar,married,1,0,-55,1,0,unknown,5,361,2,100000,0,unknown,0
5896,55,services,divorced,1,0,0,0,0,unknown,6,398,2,100000,0,unknown,0
5897,27,technician,divorced,2,0,21,1,0,cellular,5,336,1,356,1,failure,0
5898,43,entrepreneur,married,3,0,3003,0,0,cellular,8,358,3,100000,0,unknown,0
5899,29,management,single,3,0,92,0,0,cellular,6,101,1,92,5,success,0
5900,52,technician,divorced,2,0,511,0,1,cellular,8,98,4,100000,0,unknown,0
5901,33,services,married,1,0,6904,0,0,telephone,11,114,2,100000,0,unknown,0
5902,27,services,single,2,0,795,0,0,cellular,2,101,3,100000,0,unknown,0
5903,27,technician,single,2,0,0,0,0,cellular,2,161,1,100000,0,unknown,0
5904,31,management,married,3,0,166,0,0,cellular,8,392,6,100000,0,unknown,0
5905,31,entrepreneur,married,2,0,157,1,0,unknown,5,285,1,100000,0,unknown,0
5906,45,technician,divorced,2,0,0,0,0,cellular,8,64,2,100000,0,unknown,0
5907,34,technician,single,2,0,0,0,0,cellular,8,195,6,100000,0,unknown,0
5908,48,management,divorced,3,0,174,0,0,cellular,8,290,2,100000,0,unknown,0
5909,47,blue-collar,married,2,0,1536,1,0,cellular,4,41,1,301,4,other,0
5910,49,services,married,2,0,1114,0,0,cellular,11,283,1,100000,0,unknown,0
5911,55,retired,divorced,3,0,816,0,0,cellular,11,113,3,100000,0,unknown,0
5912,51,management,single,3,0,1202,1,0,cellular,11,99,1,100000,0,unknown,0
5913,37,management,single,3,0,600,1,0,cellular,11,116,2,196,1,failure,0
5914,33,technician,divorced,2,1,6,0,0,cellular,8,239,2,100000,0,unknown,0
5915,33,blue-collar,married,4,0,2655,1,0,cellular,11,195,1,100000,0,unknown,0
5916,29,management,single,3,0,499,1,0,cellular,5,338,1,100000,0,unknown,0
5917,57,services,divorced,1,0,0,0,0,unknown,6,97,1,100000,0,unknown,0
5918,60,retired,married,2,0,197,0,0,cellular,10,1386,1,100000,0,unknown,0
5919,51,services,married,1,0,289,0,0,unknown,5,97,5,100000,0,unknown,0
5920,45,technician,single,3,0,5336,0,0,unknown,5,99,2,100000,0,unknown,0
5921,45,management,married,2,0,434,0,0,cellular,8,76,4,100000,0,unknown,0
5922,39,management,married,3,0,691,1,1,cellular,4,517,1,255,1,failure,0
5923,25,blue-collar,single,2,0,-250,1,0,unknown,5,456,1,100000,0,unknown,0
5924,47,blue-collar,married,2,0,3696,1,0,cellular,11,635,3,170,2,failure,0
5925,34,blue-collar,married,2,0,2595,1,1,cellular,4,126,1,336,2,other,0
5926,40,other,married,2,0,1077,1,1,cellular,11,148,2,100000,0,unknown,0
5927,48,blue-collar,divorced,2,0,501,1,0,cellular,5,12,5,100000,0,unknown,0
5928,39,technician,single,3,0,21,1,0,unknown,5,58,1,100000,0,unknown,0
5929,38,services,married,2,0,797,1,0,cellular,4,62,4,100000,0,unknown,0
5930,32,services,single,2,0,1659,1,0,unknown,5,120,6,100000,0,unknown,0
5931,27,entrepreneur,married,2,0,97,1,1,cellular,5,13,3,100000,0,unknown,0
5932,47,blue-collar,married,1,0,2,1,1,cellular,11,661,4,190,1,failure,0
5933,40,management,married,3,0,384,0,0,cellular,4,200,3,327,2,failure,0
5934,41,technician,married,3,0,63,0,0,cellular,8,36,3,100000,0,unknown,0
5935,40,management,married,2,0,1327,1,1,unknown,5,76,2,100000,0,unknown,0
5936,39,blue-collar,married,2,0,284,1,1,cellular,4,1426,2,318,6,failure,0
5937,45,technician,married,2,0,3395,1,0,cellular,11,92,1,188,1,failure,0
5938,31,services,single,2,0,2038,1,0,unknown,5,148,1,100000,0,unknown,0
5939,27,management,single,2,0,15,0,1,cellular,7,177,1,100000,0,unknown,0
5940,56,blue-collar,single,2,0,1187,1,0,cellular,2,47,2,100000,0,unknown,0
5941,39,management,married,2,0,3047,1,0,cellular,5,279,1,370,2,failure,0
5942,52,management,married,3,0,11650,1,0,cellular,11,48,1,100000,0,unknown,0
5943,58,management,single,3,0,1387,1,0,unknown,5,174,5,100000,0,unknown,0
5944,48,technician,single,3,0,0,0,0,unknown,6,73,4,100000,0,unknown,0
5945,33,blue-collar,single,2,0,1387,0,0,cellular,2,185,1,100000,0,unknown,0
5946,38,services,divorced,2,0,446,1,0,unknown,6,373,4,100000,0,unknown,0
5947,42,technician,single,2,0,275,0,0,cellular,8,31,8,100000,0,unknown,0
5948,36,management,divorced,2,0,1655,1,0,cellular,11,155,2,100000,0,unknown,0
5949,35,technician,single,2,0,196,1,0,cellular,11,318,1,100000,0,unknown,0
5950,45,technician,single,3,0,0,0,0,cellular,8,87,4,100000,0,unknown,0
5951,51,technician,married,2,0,1327,0,0,cellular,7,21,2,100000,0,unknown,0
5952,43,services,married,1,0,0,1,0,cellular,8,152,3,100000,0,unknown,0
5953,45,technician,divorced,3,0,206,0,0,cellular,8,376,4,100000,0,unknown,0
5954,30,management,single,2,0,523,0,1,cellular,6,136,3,101,1,success,0
5955,40,management,married,3,0,0,0,0,cellular,8,61,4,100000,0,unknown,0
5956,56,services,married,1,0,444,1,0,unknown,6,432,1,100000,0,unknown,0
5957,48,management,divorced,3,0,1401,1,0,unknown,6,72,3,100000,0,unknown,0
5958,32,management,married,2,0,205,0,0,cellular,7,197,3,100000,0,unknown,0
5959,47,management,single,2,0,3957,1,0,telephone,5,58,3,334,3,other,0
5960,30,technician,single,2,0,9645,0,1,cellular,8,130,10,100000,0,unknown,0
5961,37,management,married,3,0,620,1,0,cellular,11,93,3,100000,0,unknown,0
5962,52,blue-collar,single,2,0,1541,1,0,unknown,5,243,1,100000,0,unknown,0
5963,49,retired,married,1,0,-37,0,0,unknown,7,191,2,100000,0,unknown,0
5964,53,management,married,3,0,-601,1,0,unknown,5,509,2,100000,0,unknown,0
5965,53,services,married,2,0,197,1,0,cellular,4,307,1,100000,0,unknown,0
5966,34,technician,divorced,2,0,-276,1,0,unknown,5,175,3,100000,0,unknown,0
5967,40,management,married,2,0,824,1,0,cellular,4,359,1,100000,0,unknown,0
5968,39,services,married,2,0,636,1,0,telephone,5,15,1,100000,0,unknown,0
5969,33,blue-collar,married,2,0,19,1,0,cellular,2,56,1,271,1,other,0
5970,41,blue-collar,married,2,0,641,1,0,unknown,5,161,1,100000,0,unknown,0
5971,31,management,single,3,0,2983,1,0,cellular,7,153,1,100000,0,unknown,0
5972,45,services,divorced,2,0,0,1,1,cellular,11,173,1,192,1,failure,0
5973,23,management,single,2,0,252,1,0,cellular,5,56,1,100000,0,unknown,0
5974,51,management,divorced,3,0,119,0,0,unknown,6,112,2,100000,0,unknown,0
5975,34,management,single,3,0,171,1,0,cellular,5,191,1,294,1,failure,0
5976,36,management,married,3,0,0,1,0,unknown,5,145,2,100000,0,unknown,0
5977,42,management,divorced,2,0,-249,1,0,cellular,7,149,3,100000,0,unknown,0
5978,33,management,married,3,0,455,1,1,unknown,5,122,10,100000,0,unknown,0
5979,46,management,married,2,0,10,1,0,cellular,7,122,7,100000,0,unknown,0
5980,37,management,married,2,0,529,1,0,cellular,9,234,1,149,2,other,0
5981,33,management,single,3,0,1859,1,0,cellular,1,1169,4,100000,0,unknown,0
5982,30,management,single,2,0,613,1,0,cellular,4,180,2,302,1,failure,0
5983,53,technician,divorced,2,0,751,1,0,unknown,5,343,4,100000,0,unknown,0
5984,46,management,married,2,0,0,0,0,cellular,8,38,6,100000,0,unknown,0
5985,35,management,married,3,0,1471,1,1,cellular,8,236,3,100000,0,unknown,0
5986,36,technician,single,2,0,7503,1,0,unknown,6,25,1,100000,0,unknown,0
5987,46,technician,married,2,0,68,1,1,unknown,6,87,3,100000,0,unknown,0
5988,31,blue-collar,single,2,0,530,0,1,cellular,11,251,2,100000,0,unknown,0
5989,52,management,married,3,0,1319,1,0,cellular,11,113,1,100000,0,unknown,0
5990,48,management,single,2,0,479,1,1,unknown,6,533,3,100000,0,unknown,0
5991,45,blue-collar,married,1,0,360,0,0,unknown,6,98,2,100000,0,unknown,0
5992,36,management,single,3,0,2163,0,0,cellular,6,317,1,100000,0,unknown,0
5993,53,retired,married,1,0,136,1,0,unknown,5,267,2,100000,0,unknown,0
5994,35,management,married,3,0,-196,1,0,cellular,7,216,2,100000,0,unknown,0
5995,44,management,married,3,0,4087,1,0,unknown,5,457,5,100000,0,unknown,0
5996,38,management,married,3,0,1354,1,0,cellular,1,50,2,100000,0,unknown,0
5997,44,blue-collar,married,1,0,2,0,1,telephone,7,46,2,100000,0,unknown,0
5998,51,services,married,4,0,2337,1,0,cellular,5,133,2,41,5,success,0
5999,32,technician,single,3,0,514,1,1,cellular,5,138,1,168,1,failure,0
6000,59,blue-collar,married,1,0,6212,1,0,cellular,5,574,2,100000,0,unknown,0
6001,31,management,single,3,0,424,0,1,cellular,8,224,2,100000,0,unknown,0
6002,52,management,married,3,0,499,0,0,cellular,8,115,4,100000,0,unknown,0
6003,26,technician,married,3,0,8,1,1,unknown,5,262,2,100000,0,unknown,0
6004,40,services,married,2,0,1305,0,0,cellular,7,255,1,100000,0,unknown,0
6005,35,technician,single,2,0,300,1,0,unknown,5,338,4,100000,0,unknown,0
6006,54,management,married,1,0,976,1,0,unknown,6,137,3,100000,0,unknown,0
6007,36,entrepreneur,married,3,0,2700,0,0,cellular,2,99,3,100000,0,unknown,0
6008,45,entrepreneur,married,3,0,-497,1,1,cellular,11,260,1,100000,0,unknown,0
6009,29,other,single,2,0,2424,0,0,cellular,2,93,1,100000,0,unknown,0
6010,49,management,divorced,3,0,-2049,1,0,unknown,5,169,3,100000,0,unknown,0
6011,52,services,married,2,0,2081,1,0,unknown,5,150,1,100000,0,unknown,0
6012,52,management,married,2,0,189,0,0,cellular,8,90,2,100000,0,unknown,0
6013,47,other,divorced,2,0,0,0,1,cellular,1,127,2,233,8,other,0
6014,33,services,divorced,2,0,327,1,0,unknown,5,109,1,100000,0,unknown,0
6015,30,technician,single,2,0,426,1,0,telephone,11,127,4,111,6,failure,0
6016,52,entrepreneur,divorced,2,0,1291,1,0,cellular,11,559,1,169,2,failure,0
6017,54,management,divorced,3,0,3473,1,0,cellular,8,306,2,100000,0,unknown,0
6018,59,retired,married,2,0,434,1,0,unknown,5,63,3,100000,0,unknown,0
6019,35,management,married,3,0,105,1,0,cellular,5,36,1,365,3,failure,0
6020,29,blue-collar,married,2,0,975,1,0,unknown,5,265,2,100000,0,unknown,0
6021,33,technician,single,2,0,-479,0,0,cellular,8,235,1,100000,0,unknown,0
6022,32,technician,married,1,0,62,1,1,unknown,5,120,1,100000,0,unknown,0
6023,50,blue-collar,married,1,0,0,0,0,unknown,6,199,4,100000,0,unknown,0
6024,54,entrepreneur,married,2,0,0,0,0,unknown,6,96,1,100000,0,unknown,0
6025,49,technician,single,2,0,1202,1,0,unknown,6,122,1,100000,0,unknown,0
6026,39,management,single,2,0,2854,1,0,unknown,6,64,1,100000,0,unknown,0
6027,34,management,single,3,0,9,0,0,cellular,7,439,2,100000,0,unknown,0
6028,31,entrepreneur,single,2,0,203,0,1,cellular,11,177,1,100000,0,unknown,0
6029,46,technician,divorced,3,0,0,1,0,cellular,8,249,5,100000,0,unknown,0
6030,59,retired,married,2,0,2467,0,0,cellular,11,972,2,100000,0,unknown,0
6031,32,technician,married,3,0,3850,1,0,cellular,4,63,4,100000,0,unknown,0
6032,39,management,married,2,0,47,1,0,cellular,8,143,2,371,6,failure,0
6033,54,blue-collar,married,1,0,1895,1,0,cellular,4,345,1,100000,0,unknown,0
6034,33,technician,divorced,2,0,522,0,1,cellular,7,559,4,100000,0,unknown,0
6035,59,blue-collar,married,2,1,-918,1,0,unknown,6,253,2,100000,0,unknown,0
6036,28,blue-collar,single,2,0,-193,0,0,cellular,7,580,7,100000,0,unknown,0
6037,48,blue-collar,married,2,0,48,1,1,unknown,5,144,1,100000,0,unknown,0
6038,39,management,married,3,0,0,1,1,cellular,7,301,1,100000,0,unknown,0
6039,41,technician,married,2,0,201,0,1,cellular,7,53,8,100000,0,unknown,0
6040,33,management,single,2,0,598,1,0,unknown,5,189,1,100000,0,unknown,0
6041,37,management,married,1,0,1506,0,0,cellular,11,101,3,80,3,success,0
6042,30,management,married,3,0,26,1,0,cellular,4,62,1,323,1,failure,0
6043,36,management,married,3,0,1582,0,0,telephone,2,26,2,197,1,failure,0
6044,53,blue-collar,divorced,1,0,559,0,0,telephone,2,16,5,100000,0,unknown,0
6045,26,management,single,2,1,0,1,0,cellular,7,157,2,100000,0,unknown,0
6046,59,retired,married,1,0,-411,0,0,cellular,1,225,1,100000,0,unknown,0
6047,44,blue-collar,single,2,0,36,1,0,unknown,5,712,1,100000,0,unknown,0
6048,55,other,married,2,0,512,0,0,cellular,1,70,1,100000,0,unknown,0
6049,26,blue-collar,single,2,0,786,1,1,unknown,5,103,5,100000,0,unknown,0
6050,41,blue-collar,married,1,0,3658,1,0,cellular,4,268,1,330,1,failure,0
6051,28,management,single,3,0,-227,1,0,unknown,6,298,2,100000,0,unknown,0
6052,40,management,married,3,0,423,1,0,cellular,7,134,24,100000,0,unknown,0
6053,47,other,divorced,2,0,947,0,0,cellular,2,124,2,100000,0,unknown,0
6054,39,services,married,1,0,324,1,0,cellular,5,340,2,312,4,failure,0
6055,38,blue-collar,married,2,0,0,1,0,unknown,6,254,1,100000,0,unknown,0
6056,37,services,married,2,0,1694,1,1,cellular,1,404,2,251,6,failure,0
6057,36,blue-collar,married,2,0,2894,1,0,cellular,7,747,1,100000,0,unknown,0
6058,53,management,married,2,0,2693,0,0,cellular,11,140,1,100000,0,unknown,0
6059,47,technician,married,2,0,644,0,0,telephone,1,54,3,160,13,failure,0
6060,28,management,single,3,0,185,0,0,cellular,1,651,2,100000,0,unknown,0
6061,32,other,single,4,0,1583,1,0,unknown,5,57,1,100000,0,unknown,0
6062,25,management,single,3,0,2399,1,0,unknown,6,193,2,100000,0,unknown,0
6063,39,management,married,3,0,1322,1,0,cellular,9,157,3,486,1,other,0
6064,60,retired,married,2,0,194,0,1,cellular,7,61,5,100000,0,unknown,0
6065,39,management,married,2,0,1221,0,0,unknown,6,97,1,100000,0,unknown,0
6066,31,management,single,2,0,-302,1,1,unknown,5,235,5,100000,0,unknown,0
6067,45,management,married,2,0,256,0,0,cellular,11,135,2,100000,0,unknown,0
6068,36,technician,single,2,1,0,0,1,cellular,8,109,14,100000,0,unknown,0
6069,44,services,married,2,0,1335,1,0,cellular,7,94,5,100000,0,unknown,0
6070,33,other,single,2,0,682,0,0,cellular,2,251,1,100000,0,unknown,0
6071,31,management,married,3,0,0,0,0,cellular,8,76,2,100000,0,unknown,0
6072,38,management,divorced,2,0,3834,1,0,cellular,4,363,2,327,1,failure,0
6073,50,entrepreneur,married,2,0,5312,0,0,cellular,7,106,3,100000,0,unknown,0
6074,40,management,divorced,4,0,4095,1,0,cellular,4,281,1,100000,0,unknown,0
6075,33,technician,married,2,0,0,0,0,cellular,8,78,2,100000,0,unknown,0
6076,42,management,married,2,0,-1386,1,1,cellular,7,56,4,100000,0,unknown,0
6077,42,management,single,3,0,525,0,0,cellular,8,127,2,100000,0,unknown,0
6078,33,blue-collar,married,2,1,2,0,0,unknown,5,74,4,100000,0,unknown,0
6079,40,technician,married,4,0,0,0,1,cellular,7,161,1,100000,0,unknown,0
6080,52,blue-collar,married,2,0,1500,0,1,unknown,6,109,3,100000,0,unknown,0
6081,49,technician,married,2,0,378,0,0,unknown,6,189,2,100000,0,unknown,0
6082,30,management,single,3,0,552,1,0,cellular,8,648,2,100000,0,unknown,0
6083,26,blue-collar,single,2,0,-84,1,1,cellular,7,63,5,100000,0,unknown,0
6084,40,management,married,2,0,-240,0,1,unknown,5,160,3,100000,0,unknown,0
6085,30,blue-collar,married,2,0,501,1,1,unknown,5,514,1,100000,0,unknown,0
6086,55,other,married,3,0,5345,0,0,unknown,5,278,1,100000,0,unknown,0
6087,48,entrepreneur,married,2,0,1559,0,0,cellular,12,520,3,133,3,failure,0
6088,28,technician,single,3,0,0,1,0,cellular,4,217,2,100000,0,unknown,0
6089,54,management,married,2,0,0,1,1,cellular,7,117,1,100000,0,unknown,0
6090,36,management,married,2,0,1989,0,0,unknown,6,344,2,100000,0,unknown,0
6091,34,management,single,2,0,598,1,0,cellular,4,365,1,324,1,failure,0
6092,39,services,married,3,0,94,0,0,cellular,8,181,2,100000,0,unknown,0
6093,66,retired,married,2,0,3473,0,0,cellular,4,441,2,100000,0,unknown,0
6094,42,blue-collar,married,2,0,349,1,0,cellular,4,226,2,100000,0,unknown,0
6095,55,retired,married,1,0,3876,0,0,cellular,11,54,1,100000,0,unknown,0
6096,85,retired,married,4,0,1934,0,0,telephone,1,140,1,100000,0,unknown,0
6097,63,services,married,2,0,2,0,0,cellular,2,45,2,93,1,success,0
6098,37,management,single,2,0,9,1,0,cellular,5,165,1,100000,0,unknown,0
6099,24,services,single,2,0,11,1,0,unknown,6,114,4,100000,0,unknown,0
6100,34,technician,single,2,0,60,0,0,cellular,8,274,2,100000,0,unknown,0
6101,28,management,single,3,0,882,0,1,cellular,7,107,2,100000,0,unknown,0
6102,58,retired,divorced,3,0,499,1,1,cellular,1,181,1,100000,0,unknown,0
6103,49,services,divorced,1,0,198,1,0,unknown,5,205,3,100000,0,unknown,0
6104,31,blue-collar,single,2,0,2093,0,0,cellular,7,103,1,100000,0,unknown,0
6105,56,retired,married,2,0,74,1,0,unknown,5,152,2,100000,0,unknown,0
6106,43,services,married,2,0,1220,0,0,cellular,7,307,2,100000,0,unknown,0
